-327.5	1027.6
-325	1028
-322.5	1028.4
-320	1028.8
-317.5	1029.2
-315	1029.6
-312.5	1030
-310	1030.4
-307.5	1030.8
-305	1031.2
-302.5	1031.6
-300	1032
-297.5	1032.4
-295	1032.8
-292.5	1033.2
-290	1033.6
-287.5	1034
-285	1034.4
-282.5	1034.8
-280	1035.2
-277.5	1035.6
-275	1036
-272.5	1036.4
-270	1036.8
-267.5	1037.2
-265	1037.6
-262.5	1038
-260	1038.4
-257.5	1038.8
-255	1039.2
-252.5	1039.6
-250	1040
-247.5	1040.4
-245	1040.8
-242.5	1041.2
-240	1041.6
-237.5	1042
-235	1042.4
-232.5	1042.8
-230	1043.2
-227.5	1043.6
-225	1044
-222.5	1044.4
-220	1044.8
-217.5	1045.2
-215	1045.6
-212.5	1046
-210	1046.4
-207.5	1046.8
-205	1047.2
-202.5	1047.6
-200	1048
-197.5	1048.4
-195	1048.8
-192.5	1049.2
-190	1049.6
-187.5	1050
-185	1050.4
-182.5	1050.8
-180	1051.2
-177.5	1051.6
-175	1052
-172.5	1052.4
-170	1052.8
-167.5	1053.2
-165	1053.6
-162.5	1054
-160	1054.4
-157.5	1054.8
-155	1055.2
-152.5	1055.6
-150	1056
-147.5	1056.4
-145	1056.8
-142.5	1057.2
-140	1057.6
-137.5	1058
-135	1058.4
-132.5	1058.8
-130	1059.2
-127.5	1059.6
-125	1060
-122.5	1060.4
-120	1060.8
-117.5	1061.2
-115	1061.6
-112.5	1062
-110	1062.4
-107.5	1062.8
-105	1063.2
-102.5	1063.6
-100	1064
-97.5	1064.4
-95	1064.8
-92.5	1065.2
-90	1065.6
-87.5	1066
-85	1066.4
-82.5	1066.8
-80	1067.2
-77.5	1067.6
-75	1068
-72.5	1068.4
-70	1068.8
-67.5	1069.2
-65	1069.6
-62.5	1070
-60	1070.4
-57.5	1070.8
-55	1071.2
-52.5	1071.6
-50	1072
-47.5	1072.4
-45	1072.8
-42.5	1073.2
-40	1073.6
-37.5	1074
-35	1074.4
-32.5	1074.8
-30	1075.2
-27.5	1075.6
-25	1076
-22.5	1076.4
-20	1076.8
-17.5	1077.2
-15	1077.6
-12.5	1078
-10	1078.4
-7.5	1078.8
-5	1079.2
-2.5	1079.6
0	1080
2.5	1080.4
5	1080.8
7.5	1081.2
10	1081.6
12.5	1082
15	1082.4
17.5	1082.8
20	1083.2
22.5	1083.6
25	1084
27.5	1084.4
30	1084.8
32.5	1085.2
35	1085.6
37.5	1086
40	1086.4
42.5	1086.8
45	1087.2
47.5	1087.6
50	1088
52.5	1088.4
55	1088.8
57.5	1089.2
60	1089.6
62.5	1090
65	1090.4
67.5	1090.8
70	1091.2
72.5	1091.6
75	1092
77.5	1092.4
80	1092.8
82.5	1093.2
85	1093.6
87.5	1094
90	1094.4
92.5	1094.8
95	1095.2
97.5	1095.6
100	1096
102.5	1096.4
105	1096.8
107.5	1097.2
110	1097.6
112.5	1098
115	1098.4
117.5	1098.8
120	1099.2
122.5	1099.6
125	1100
127.5	1100.4
130	1100.8
132.5	1101.2
135	1101.6
137.5	1102
140	1102.4
142.5	1102.8
145	1103.2
147.5	1103.6
150	1104
152.5	1104.4
155	1104.8
157.5	1105.2
160	1105.6
162.5	1106
165	1106.4
167.5	1106.8
170	1107.2
172.5	1107.6
175	1108
177.5	1108.4
180	1108.8
182.5	1109.2
185	1109.6
187.5	1110
190	1110.4
192.5	1110.8
195	1111.2
197.5	1111.6
200	1112
202.5	1112.4
205	1112.8
207.5	1113.2
